"treatment","site","radius","uplanddeciduous","uplandshrubs","water","nonforest","lowlanddeciduous","uplandmixedwood","lowlandmixedwood","uplandspruce","lowlandspruce","pine","tamarack","openwetland","cutblocks","pipeline","transmissionline","wellsite","blockfeatures","road","trail","seismic_3d","seismicline"
"Pre",13,500,37.18341265,0,0,3.837740547,0,14.53246514,0,0.169696362,7.555675726,36.53980562,0.180990853,0,0,3.025794559,0,3.308458961,0,0.674011376,0,1.473562315,0.126648436
"Pre",14,500,2.220913594,0,0,1.322366535,0,0,0,0,70.19332846,14.7199476,11.54322909,0,0,3.026829584,0,2.542603262,0,0,0.442538569,6.23213629,1.645030664
"Pre",15,500,24.26842453,0,9.741650795,6.909940208,0,0,0,1.25659534,45.82499294,11.29783603,0.700400392,0,0,0,0,1.272123748,0,1.719628651,0,3.970161266,1.214998015
"Pre",16,500,0.109167248,0,0,5.85418439,0,0,0,5.538522428,23.19011356,59.9918965,1.971829749,3.344098874,0,0,0,5.950872398,0,1.661400023,0.510009602,7.118242815,0
"Pre",17,500,16.8580651,0,0,0,0,5.57595118,0,1.056714779,17.73216707,49.62596058,0,9.150933325,0,2.613134103,0,9.956298027,0.464627306,0,1.487222581,5.905699903,1.476832409
"Pre",18,500,36.99973834,0,0,5.446986885,0,0,0,1.342097259,52.97596709,0,3.235027442,0,0,0,3.786750716,0,0,1.751428249,0.04096609,0.832571251,1.691457729
"Pre",19,500,9.967781342,0,0,0,0,0,0,0,34.24254684,50.03836416,0,5.751104253,0,0,0,3.909511601,1.783447475,0,1.439812398,3.868707372,0
"Pre",20,500,16.77766646,0,0,0,0,15.54720396,0,24.51599885,39.40203368,3.756857344,0,0,0,0,0,2.927617481,3.61127547,0,1.504597365,0,1.527140475
"Pre",21,500,16.64386761,0,0,18.71151331,0,4.746630625,5.417499647,3.487962709,16.60236918,10.0176122,0,24.37238048,1.139844368,0,4.179051807,0.753693729,0,1.906077146,1.093995749,0,0.965657823
"Pre",22,500,2.412875645,0,0,8.400606638,0.869032037,10.43203491,0,0,29.11324158,40.7506708,8.021351627,0,0,4.620047281,0,1.207525044,0.588391743,2.052178957,0.053902212,0,6.761918137
"Pre",23,500,11.95115228,0,0,6.779877263,0,28.40532707,3.066945566,0.519887305,17.20775865,32.06886048,0,0,4.210710675,0,0,0.261597195,0.58838092,2.10062126,0,0,2.561903875
"Pre",24,500,6.546819099,1.434831632,0,4.748387181,0,3.475838783,0,0,21.90116988,45.73460903,5.484874368,10.67327481,0,0,0,0,0,1.39410659,0,0,0.435017294
"Pre",25,500,23.31710416,0,0,10.57220145,0,1.503919031,1.47252948,0.960288094,27.40295953,29.8777795,2.833918644,2.05912094,0,3.017174617,0,0,2.722452141,1.227319762,0,4.354782403,0.669885522
"Pre",26,500,19.4308223,0.782760757,0,0.89143893,0,6.323859706,0,2.951686579,58.54691609,5.628661789,0.435390559,5.008277707,0,4.509732968,0,1.556487095,0.115462273,0,1.282963462,0,4.138511767
"Pre",27,500,33.06484129,0,4.156891826,8.117886053,0.014749853,5.639700798,1.224370443,3.880311608,5.374933223,31.37676712,0,7.149335167,0,1.556974374,0,2.376392382,0,0,1.580272452,0,1.562835083
"Pre",28,500,52.64014284,0,0.860306511,5.402074174,0,0,10.52458339,3.615944923,3.723035173,8.977197916,0,14.2565113,0,0.663185114,0,3.804519245,0,2.237762654,0.359453081,3.107142878,1.501929846
"Pre",29,500,30.17699391,0,0,0,0,0,18.6700164,0,8.435636644,24.00209588,9.720098515,8.994963152,0,2.456276232,0,3.207355496,0,0,2.568151005,4.521666148,0.684891608
"Pre",30,500,42.5818012,0,6.539771598,14.8198519,0,8.092234365,0,7.176249537,11.08152052,1.3631625,0,8.345234443,13.48596472,0,0,0,0,1.620511006,0.647749308,0,0
"Pre",31,500,50.32324978,0,0.569320507,21.89449871,0,0,0,4.94296907,3.990815458,0,0,18.27894185,12.52478413,2.904313074,0,1.178863628,0,2.203396036,0.130936778,0.099136764,0.876828511
"Pre",32,500,5.187813589,0,0,23.01432789,0,0,0,28.05749672,28.9946751,9.054537385,0,5.690931225,17.51485534,1.265712043,0,0,0,1.20592679,0.99551251,0,0
"Pre",33,500,6.733877416,0,0,10.28845733,0,30.622521,0,17.29164806,22.46265216,0,10.66847461,1.932166214,0,2.543258769,0,1.271936937,0,1.232559268,0.589685477,1.456124622,1.033989468
"Pre",34,500,12.84737318,0,0,4.45215402,0,0,0,0,7.965666195,45.71820277,26.49646777,2.519929309,0,2.364912315,1.51323256,5.088009092,0,1.292950602,0.099964943,1.36112028,0
"Pre",35,500,0,0,0,4.403001237,0,5.076554602,0,0,25.65045152,26.71290582,35.9767934,2.180110413,0,0,0,0.046414936,0,1.24539444,0,2.705411952,0
"Pre",36,500,45.77796295,0,0,3.242046521,0,0,0,0,48.96343733,2.016416785,0,0,0,2.057555187,0,0.187262128,0,1.26908906,0,0.549449553,0.217909201
"Pre",37,500,21.66383858,0,0,9.0202012,0,11.68268123,0,5.008632849,50.30427458,2.320196756,0,0,11.48002919,0,0,2.304977503,0,2.180343591,0.209176215,0,3.567855805
"Pre",38,500,16.29377833,8.065178475,0,31.88187594,0,0,0,0,34.8844404,0,0,8.874492629,24.78275084,0,0,1.271543258,0,2.342543371,0,0,3.389225874
"Pre",39,500,33.08898764,0,8.213677861,9.171736358,0,11.79546122,0,4.753559416,2.615479822,3.644351689,0,26.71655706,5.202563423,2.460004548,0,0,0,1.254066137,0.541074316,0,0
"Pre",40,500,7.836018382,4.068370936,0,6.091748744,0,6.867097754,2.727432392,2.226718323,29.12315114,29.99451538,2.344028822,8.720743108,0,0,0,0,0,2.180339446,0,0,5.084312063
"Pre",41,500,2.800479169,5.366000401,0,8.265911749,0.652094026,15.98019393,5.654586846,13.04954272,45.06700817,0,0,3.164036447,21.01241725,0,0,0.000901959,0,1.248757267,0,0,4.070215721
"Pre",42,500,80.31276515,5.024705871,0,14.66232295,0,0,0,0,0,0,0,0,4.743125891,3.039437842,0,0.767840065,0,1.082412861,1.373467306,0,1.928581351
"Pre",43,500,62.54730198,0,1.95340946,7.886023122,2.654050098,1.611973662,0,4.881780717,13.03565591,0,3.563871073,1.865736922,25.30495838,1.012217659,0,0,0,1.242762436,0.540337956,0,4.747531913
"Pre",44,500,63.65097012,0,0,6.207874696,1.139252212,0,0,0.841795083,27.66505243,0,0,0.494830554,23.90402472,0,0,1.272009446,0,1.203218314,0,0,5.790486225
"Pre",45,500,55.1006276,0,0,7.201061131,2.211968286,8.809122988,0,1.430319293,25.23884542,0,0,0.007852171,26.19755424,2.071418056,0,0,0,1.227421655,0,0,3.739830423
"Pre",46,500,39.52869044,0,0,14.39356956,0,6.710953103,0,8.210352961,28.25582987,0,0,2.900374078,26.84273441,0,0,0,0,1.225985131,0,0,1.19284369
"Pre",47,500,31.07988729,0,0,7.174384141,0,8.545927339,0,6.215659899,11.18805029,28.10939642,0,7.686505492,10.96026259,0,0,1.224263687,0,1.164438783,0,0,0
"Pre",48,500,19.18399454,0,0,6.25044274,0,7.554104111,0,0,21.47109066,45.05755296,0,0.482626688,1.37820779,4.100754947,0,0,0,1.182815137,0,0,7.488756547
"Pre",49,500,49.14547888,0,0,40.63537314,0,2.940018859,0,0.132836992,4.758327663,2.387788126,0,0,34.43026339,0,0,0,0,1.262341811,1.115886041,0,6.638242223
"Pre",50,500,37.69696538,0,0,8.280563359,0,0,0,3.981994296,50.04025869,0,0,0,7.982914468,0.512910936,0,2.342465189,0,1.243446764,0.228340747,0,3.217771995
"Pre",51,500,53.97879232,0,0,0,0,0,0,6.897870096,33.9304438,0,0,5.192730936,38.58211791,0,0,0,0,1.167581094,0,0,4.248754847
"Pre",52,500,30.50497091,0,0,0,0,3.712780587,0,0,51.86331257,5.677256348,8.241477871,0,32.39596404,0,0,0,0,1.250565238,0,0,0.937075097
"Pre",53,500,34.12373052,0,0,0,0,1.350162552,0,1.99502626,49.42223408,13.10867374,0,0,0,0,0,0,0,0,1.503886098,0,0
"Pre",54,500,9.084203274,0,0,0,0,0,0.379800972,0,80.88687226,7.650565166,1.998358265,0,2.933037646,0,0,0,0,0,1.419541362,0,3.483654938
"Pre",55,500,0.865830375,0,0,0,0,11.97633853,2.866483295,0,46.07208839,30.9108534,7.308229599,0,0,0,0,0,0,0,1.501253899,0,1.758578782
"Pre",56,500,85.95191906,0,0,0,0,0,0,7.726150081,3.261174603,0,0,3.060545145,45.33317118,0,0,0,0,0,1.52010922,0,0
"Pre",57,500,58.66174976,0,0,0,0,0.004589023,0,1.455148799,30.19222822,9.643172671,0.04290155,0,7.168463588,0,0,0,0,0,1.412146504,0,2.126099207
"Pre",58,500,53.73795392,0,0,6.689624549,0,1.56687249,0,2.642699246,23.54736602,11.81531494,0,0,0,0,3.413155773,1.272299336,0.58831171,1.643959493,0,0,6.183124051
"Pre",59,500,57.33426092,0,0,10.63806318,0,0,0,18.25481364,13.77266894,0,0,0,0,9.657493528,0,0.167900855,0.123813591,2.200260024,0.071508721,6.273521159,0.131441943
"Pre",60,500,45.18641216,0,15.32753717,20.85276048,0,2.033266268,0,3.208049686,8.693924056,4.697801293,0,0,0,3.841874216,0,1.156001265,10.19815922,1.673861609,2.18707524,0.755558191,1.020830902
"Pre",61,500,33.09182068,1.876496887,0,6.518341902,0,0,0,45.59387569,12.91929049,0,0,0,24.68128344,1.342063724,0,2.544309366,0.588246988,2.218721718,0.504329752,0,0.620822815
"Pre",62,500,5.65679175,0,0,3.439375536,0,0.064883169,7.559300344,36.86152227,5.834163673,12.11968925,7.982161769,20.48193611,9.365386162,0,0,0,0,1.219580077,0,0.293885457,1.466686294
"Pre",63,500,34.11814843,0,0,15.4157321,0,2.21183879,2.402543422,4.281591345,29.19020437,11.06435468,0,1.315416201,0,6.431686752,0,2.895510913,0,1.231439622,0.653608278,1.077636131,2.074528795
"Pre",1,750,0.905030632,0,0.228027097,8.333227125,0,4.536086899,0,5.125148877,40.67672345,27.4003898,1.414084711,11.38114682,0,1.221846049,0,0,0,0.827697264,0,6.67888871,0.242116667
"Pre",2,750,0.890744524,0,0,10.85706756,0,7.591759196,0.79463617,0.915171731,46.59527912,19.5730204,11.32233437,1.459859305,0,3.798583719,0,0,0,0.760888926,0.174167937,7.307186552,0.259549387
"Pre",3,750,17.09911826,0,0,5.394668307,0,21.30348748,2.937626424,2.460762889,23.881812,10.08706207,16.83532903,0,0,2.593771225,0,4.62667551,0,0,0.851281032,3.113961002,1.292265927
"Pre",4,750,2.358703774,0,3.503995167,10.23460288,0,0.839768816,1.700807261,0.525399119,36.95738108,26.64896373,4.125245534,13.1049973,4.74697713,4.156321256,0,2.148999725,0,0.640635304,1.034437853,0,0.627938399
"Pre",5,750,71.22216118,0,0,0,0,10.13552517,0.011793996,0.486820866,12.0954159,0.690406734,0,5.357767938,0,1.470038161,0,0.565252918,0,0.847964931,0,0.206240027,0.336818228
"Pre",6,750,0,0.699947279,0,1.143038781,0,2.050517962,3.507280032,0,10.4879757,70.23111903,5.750504345,6.129468468,0,2.337896621,0,0.16966241,0,0.904049769,0.412645544,4.882685321,0.037763009
"Pre",7,750,2.640621756,0,0,2.671329958,0,0.448931317,0,0,15.0713845,66.34297681,2.605250718,10.21937323,0,2.57181967,0,0.530481687,0,0.82936581,0.738170424,5.637676552,0.095082253
"Pre",8,750,21.18422149,0,0,7.92911681,0,1.455625539,0,0.671154439,34.84269344,25.16389903,0,8.753169593,0,3.988554943,0,0.565298129,0,0.947578172,0.891925461,4.187755753,0.474970017
"Pre",9,750,0,0,0.724486647,10.52478153,0,2.244019475,0,1.79509613,33.92568351,42.19536259,0.783652368,7.806787147,0,2.943347813,0,0,10.22459315,1.288642352,0.050061667,0.869447257,0
"Pre",10,750,11.58572158,0,0,16.19543091,0,0.559097582,0,6.684168233,33.4224334,19.70084143,10.08637724,1.76580213,0,7.716920836,0,0.048965204,3.289186023,1.181508289,0.349156519,1.165140726,0.584030308
"Pre",12,750,20.15792204,0,0,0.620794742,0,0.590146186,0,29.86047365,29.67702606,10.17775739,7.782955351,1.132810752,0,6.157925624,0,0.565287777,0,0.850663645,0,5.474143203,0.468417745
"Pre",13,750,36.75288154,0,0,3.487556635,0,6.458873396,0,1.138993775,22.82687511,25.19284066,4.141822739,0,0,2.353888402,0,3.034323587,0,0.717217239,0.028560702,2.754508616,0.173648315
"Pre",14,750,7.820871465,0,0,0.58771846,0,0,0,0,73.99808907,10.57602342,7.017188587,0,0,2.040143264,0,1.358053546,0,0,0.37217334,5.950434416,0.341871712
"Pre",15,750,22.4009469,0,7.206421037,4.428992595,0,1.272189512,0,4.489261421,41.43876438,15.0516609,3.711660354,0,0,0.300735824,0,0.572658185,0,1.169566585,0,3.944352848,0.464473128
"Pre",16,750,3.381443801,0,0,3.95171461,0,0,0,5.222363082,31.88335317,44.12889314,9.231060692,2.201052009,0,0,0,9.626570481,0,1.138823633,0.964040574,6.934859727,0
"Pre",17,750,28.55275715,0,0,0.385357808,0,2.481959986,0,2.308891565,14.95582191,41.83854442,0,9.47653532,0,1.500313191,0,8.28003697,3.463899555,0.208570759,0.903583759,5.558881825,0.286126876
"Pre",18,750,48.52263927,0,0,4.533400572,0,0,0,0.64646997,44.59612888,0.263449761,1.437789974,0,0,0.954744896,2.292120772,1.628261801,1.020647989,1.458222504,0.369029665,0.708192838,0.501668075
"Pre",19,750,6.353366024,0,0,0,0,1.437795676,0,0,43.94826997,38.46223237,1.349588672,8.44862167,0,0,0,4.142567449,0.792643322,0,0.992345909,4.253330214,0
"Pre",20,750,19.44623655,0,0,0.600967743,0,15.84241856,0,21.17809153,37.86544603,5.066725225,0,0,0,0,0,1.884519627,1.60501132,0,1.013166829,0.282384898,0.447880986
"Pre",21,750,24.36143154,0,0,12.77160662,0.194955681,4.498292498,2.743143461,4.009071142,15.21186699,17.47884997,0.72337661,18.00728902,6.926584212,0,3.043364255,0.565512839,0,1.472911033,0.726791927,0,0.293380924
"Pre",22,750,1.794731757,0,0,6.29797364,0.851486953,8.917914355,0.249115926,0,28.24748596,40.98421576,11.85781355,0.799143723,0,4.231544035,0,0.536677798,0.283759485,1.454333529,0.023956539,0,1.223117517
"Pre",23,750,12.08627679,0,0,5.547792761,0,27.38037282,1.60705313,0.996774537,16.32069225,35.68306377,0.377855695,0,5.971109763,0.54612705,0,0.565533868,0.314518635,1.456311348,0,0,0.654057883
"Pre",24,750,6.515780053,0.637702948,0,8.854007782,0,7.646309586,0,0,24.95188326,39.80416541,3.648811509,7.941229309,0,1.18002083,0,0.996541201,0,1.909110554,0.054852765,0,0.078705123
"Pre",25,750,14.92726084,0,0,7.295965213,0,1.14440801,4.981213532,6.501106502,38.95356001,20.72474711,4.545721932,0.92590791,0,2.025628116,0,0,1.273067323,0.835227269,0,5.262299341,0.175821793
"Pre",26,750,12.9347802,0.34789367,0,3.824960089,0,4.181442082,6.535629898,1.315129719,57.65312223,5.365627943,5.164836866,2.676448287,0,4.078537822,0.268684691,1.657294687,1.511448713,0.609566248,0.707935521,0,0.967706153
"Pre",27,750,29.21612246,0,4.270131286,6.431940663,0.568659439,8.906754903,3.068529222,2.891054613,9.499313435,25.81137453,0,9.336026689,0,0.992610883,0.507099784,1.602498414,0,0,0.889290975,0.160975445,0.338893153
"Pre",28,750,42.27367924,0,2.992702853,4.826522132,0,1.177916389,12.53186696,3.809044506,9.822790947,12.6364001,0.378027972,9.550941122,0,0.637740777,0,2.649915918,0,1.673942326,0.159756925,3.722585162,0.399120595
"Pre",29,750,21.80160802,0,0,0,0,0,25.29707447,0,12.10301037,14.50608883,17.10153159,9.190568027,0,2.653944821,0,3.808899526,0,0.146320863,1.672526799,5.439806178,0.261119926
"Pre",30,750,40.36948601,0,6.890516235,14.39640112,0,8.253110202,0,10.42589473,9.217958271,3.311810464,0,7.134698477,17.68513431,0.751575805,0,0.130472161,0,1.24822699,0.287888581,0,0.001895279
"Pre",31,750,49.64814118,0,3.085964852,17.68131173,0,0,0,3.556290756,4.668382395,0,1.814748927,19.54504223,9.007693914,1.974021758,0,0.52393939,0,1.503370748,0.058194124,0.197085581,0.18130149
"Pre",32,750,9.767706351,0,0,19.50417123,0,0.839976207,0,15.33764246,36.55104441,13.39248471,0,4.606866561,15.58972656,1.495036862,0,0.535401947,0,0.823847677,1.022925684,0.073289764,0.048809397
"Pre",33,750,4.531848807,0,0,6.434819353,0,18.25129168,0,22.75812085,29.796568,0,14.39419581,3.833028975,0,2.35036938,0,0.565305305,0,0.836597187,0.262082434,1.792761841,0.583436209
"Pre",34,750,14.77775612,0,0,6.884116384,0,0,0,0,13.62817165,27.11562935,33.57449151,4.019708962,0,3.267750989,2.438210032,4.799739483,0,0.958939147,0.114204519,0.951430783,0
"Pre",35,750,0,0,2.15310096,3.186365937,0,6.791629389,0,0,14.91528959,24.94988135,47.03465586,0.968937961,0,0,0,0.542285385,0,0.84042532,0,2.288528159,0.554823004
"Pre",36,750,49.71262404,0,0,2.912871312,0,0,0,0,45.98301862,1.391378205,0,0,0,1.807959879,0,0.565410269,0,0.888186775,0.167969359,0.971995032,0.089179427
"Pre",37,750,25.64957111,0.73309615,0,5.634778158,0,11.87351629,0,7.167323175,39.51229384,9.058441166,0,0.370853755,9.278224489,0,0,1.104957771,0,1.491443045,0.092967207,0,0.703620564
"Pre",38,750,11.80811843,3.584523767,0,34.09858209,0,0,0,0.227278155,36.59317185,0,0,13.68816445,29.88481046,0,0,0.565409197,0,1.565101049,0,0,0.782495486
"Pre",39,750,30.58490087,3.582894984,5.397065345,9.530493387,1.473383221,13.49702932,0.489930425,2.902467637,1.458593766,6.281841558,0,24.80128951,11.30915651,1.752244994,0,0,0,1.34479418,1.103252729,0,0
"Pre",40,750,14.72429092,3.684650688,0.607087,4.027187947,0.021515847,6.938511202,1.212192174,2.758460774,17.96647841,33.97456315,4.482801118,9.60213621,0,0,0,0,0,1.487588957,0,0,0.843371897
"Pre",41,750,10.24337353,2.384889067,0,4.766764974,0.380538343,14.11907845,5.200438829,9.273223161,50.27552654,0,0,3.356031265,11.57174349,1.549617479,0,0.565394034,0,0.841513178,0,0,0.741078437
"Pre",42,750,79.17865317,6.402640577,0,12.90499363,0,0.242055922,0,0,0.442296842,0,0,0.829252914,9.31417275,4.300609493,0,1.694896322,0,0.7893212,1.117524911,0,0.416673747
"Pre",43,750,52.48701165,0,5.429318795,6.883597217,1.787524477,8.436965521,0,2.18486883,11.94223457,0,7.026928465,3.821428349,22.51341454,0.987942446,0,0.487558347,0,0.839941413,0.76332417,0,0.766481317
"Pre",44,750,61.35530764,0,1.488853478,4.268547843,2.249642699,0,0,0.949273713,28.8993644,0,0,0.788890895,24.78602787,0,0,0.565337532,0,0.828366399,0,0,0.90950962
"Pre",45,750,50.90632565,0,0,6.408295482,1.360446225,7.606151275,0,0.811164843,29.17942996,0,0.933523709,2.794545859,30.17109727,1.230814787,0,0.275899526,0,0.834581813,0,0,0.876293616
"Pre",46,750,32.5286334,0,0,8.026180277,0,6.120208949,1.32651892,11.71326925,34.61949703,0.872725316,0,4.792837204,20.47723239,0,0,0,0,0.833144374,0,0,0.458339519
"Pre",47,750,30.25914846,0,0,5.095288513,0,11.05049854,0,3.985483155,14.00365795,27.88127694,0,7.724523476,14.31518256,0,0,1.1093844,0,0.817914979,0,0,0.362763202
"Pre",48,750,14.85898204,0.063017233,0,9.046187582,0,8.438513806,0,0,31.74955058,33.87415816,0,1.969486734,5.720951514,2.595072989,0,0.551627647,0,0.822498837,0.34079993,0,1.65727135
"Pre",49,750,46.43570387,0,0,27.57198492,0,2.033636572,0.816845283,2.533612025,14.67863745,4.068568298,1.860875847,0,23.36007561,0,0,0.565240293,0,0.845274316,0.852000147,0,1.369402124
"Pre",50,750,34.69784981,0,0,5.42823085,0,0.722351475,0,2.326672411,54.57966146,0,1.327697623,0.917428527,5.11548889,0.476523767,0,1.307985112,0,0.83861822,0.101484776,0,0.851060485
"Pre",51,750,55.79552491,0,0,0,0,1.789866274,0,5.542215523,30.54115847,0,0,6.331119124,34.27668613,0,0,0,0,0.804289036,0,0,0.883546523
"Pre",52,750,23.91894782,0,0,0,0,1.713941681,0,0,59.91647355,2.874031341,11.57648865,0,20.94663233,0,0,0,0,0.843386746,0,0,0.47014123
"Pre",53,750,23.57272557,0,0,0,0,1.266874348,1.452463457,2.716959247,53.2477507,11.98882155,4.138891858,1.615397093,2.344151779,0,0,0,0,0,1.016168228,0,0.443486106
"Pre",54,750,16.22182362,0,0,0,0,0,2.052399234,0.37098167,65.73948703,6.870027234,8.745154659,0,7.591568523,0,0,0,0,0,0.977887139,0,0.620692611
"Pre",55,750,16.31104756,0,0,0,0,9.125422406,3.350000482,1.078612731,42.73453008,15.39288523,12.00651712,0.000873063,7.647199008,0,0,0,0,0,1.015198855,0,0.401658614
"Pre",56,750,76.12265919,0,0,0,0,0,0,14.68968133,4.439033041,0.63769903,0,4.110815189,33.14033499,0,0,0,0,0,1.025786289,0,0.178121109
"Pre",57,750,57.29551246,0,0,0,0,3.912099876,0,1.654721664,21.08240949,8.459788633,7.595325985,0,9.840877441,0,0,0,0,0,1.013790542,0,0.431562829
"Pre",58,750,46.44606353,0,0,4.142304235,0,3.916887054,0,3.161546892,27.97980909,14.35325764,0,0,0,0,2.390242608,1.001409161,0.261471871,1.13609715,0,0,1.033473664
"Pre",59,750,43.67725776,0,0,6.409030806,0,0,0,14.64482083,27.89379467,0.698036409,6.676951669,0,0,7.511671388,0,1.693342322,3.853221579,1.420201512,0.346089973,6.02115489,0.156293834
"Pre",60,750,43.52217064,0,18.01994609,14.73598231,0,1.484724835,0,2.573357888,10.90506677,8.758611508,1.29e-05,0,0,2.688645554,0,0.960306365,7.186432326,1.156265737,1.234780204,1.375629114,0.274855746
"Pre",61,750,46.39178843,1.385056896,0,4.366471511,0,2.616602581,0,32.08564729,10.72863242,2.119039046,0,0.30661267,17.21512899,1.184647309,0,1.130804163,0.261443106,1.4992313,0.431236785,0,0.29531671
"Pre",62,750,3.801823768,0,0,2.79178444,0,2.221758844,5.045858811,30.93003319,15.13023757,11.24310415,6.236703258,22.59858827,11.42747023,0,0,0,0,0.830627376,0,0.264683379,0.306118302
"Pre",63,750,29.05449088,0,0.397471616,10.34420348,0.090063278,1.776458754,5.923943167,2.655536608,26.35694963,17.83694448,0.696501581,4.867324004,0,5.344651437,0,2.47243578,0,0.833565926,0.575593896,1.266293783,0.490665901
"Pre",1,1000,1.052642143,0,0.128265242,7.337785723,0,3.677360039,0,3.397680342,46.71747225,27.50425474,1.440942908,8.743499792,0,1.332546904,0,0,0,0.62733373,0,6.548046761,0.256658183
"Pre",2,1000,2.373669832,0,0.128265242,8.439860191,0,4.603137953,2.27659066,1.771636107,45.96573385,21.15160024,12.44354029,0.845880238,0,2.935753035,0,0,0,0.590349661,0.097969465,7.700287588,0.203874059
"Pre",3,1000,12.7743056,0,2.81795483,4.033462613,0.121049142,16.08605768,3.538312654,1.854784117,23.08895366,15.83241877,18.31890928,1.533720371,0,2.544106566,0,4.161900923,0,0,0.697183843,2.879620359,1.050264577
"Pre",4,1000,2.627035724,0.216971218,7.25255965,7.383120055,0,3.668666687,1.612228734,0.578788794,37.26653826,24.29251531,4.328317413,10.7731658,3.826895433,2.922034449,0,1.514719868,0,0.591613305,0.581871292,0.014414231,0.620237206
"Pre",5,1000,61.81393249,0,0,0,0,10.90691242,1.131933837,0.605421185,20.72523929,0.500046268,0.011365851,4.305063245,0,1.430683852,0,0.317954766,0,0.562333211,0.127146354,0.922533657,0.382897666
"Pre",6,1000,0,0.393720344,0,1.006106608,0,1.415824544,5.854320008,0,15.9189651,63.2331879,5.948911139,6.228864199,0,2.2293441,0,0.343588638,0,0.719752363,0.569249501,5.148937832,0.141562523
"Pre",7,1000,1.709908785,0,0,2.171523335,0,1.067026431,0,0,12.25601285,71.60380028,3.173938652,8.017695524,0,1.922011944,0,0.298395949,0,0.626930476,0.514186237,6.623303121,0.118250479
"Pre",8,1000,22.58067808,0,0.890206411,6.75649504,0,0.818789378,0,1.027249555,31.08188073,29.33017982,0.830330681,6.68409544,0,3.068693713,0,0.930539223,0,0.774644794,0.72673498,4.552420422,0.568155155
"Pre",9,1000,1.681995688,0,0.754231653,8.085730073,0,2.91493255,0,3.257173632,38.21982483,36.5857111,2.676298624,5.824014739,0,3.441984812,0,0,5.909610585,0.968501735,0.035647886,1.267098924,0.212360966
"Pre",10,1000,8.880569387,0,0,13.50117993,0,2.415347551,0,4.559630978,34.52113754,18.47622849,11.83004318,5.815761657,0,6.615771514,0,0.043275096,3.137155595,0.962877376,0.269232081,1.385547218,0.702410866
"Pre",12,1000,16.39668378,0,2.403669883,0.381544357,0,0.563433505,0,24.82619555,37.9419692,7.535489891,8.889089704,1.061830622,0,4.786138315,0,0.31974898,0,0.67919132,0,5.853897561,0.363365421
"Pre",13,1000,39.61532175,0,0,3.197900664,0,3.633116285,0,1.147937006,30.51041494,15.36466044,6.453834663,0.076720987,0,1.840169202,0,3.020813416,0,0.586762123,0.054482818,3.100879916,0.305048907
"Pre",14,1000,14.24052181,0,0.320301105,1.595999853,0,1.053402373,0,0,70.1599426,8.529965887,4.099767197,0,0,1.497851777,0,1.479828782,0,0.270222174,0.2956601,5.520096018,0.27349686
"Pre",15,1000,18.13705787,0,4.053611833,3.641710831,0,3.470001682,0,4.183639987,43.50395609,18.65866033,4.351268445,0,0,1.026250021,0,0.911826166,0,0.883047807,0.380214978,4.032193485,0.479695363
"Pre",16,1000,7.724896851,0,0,3.25666152,0,0.126652375,0,6.859642146,34.18132437,32.35624239,12.48064453,3.013847342,0,0,0,8.51573758,1.230890283,0.90588483,0.789623545,6.363810715,0.220781051
"Pre",17,1000,33.4483734,0,0.204112681,2.504717996,0,2.0933702,0.142543575,2.262631141,20.2588948,30.15794516,0,8.927317233,0,1.176703115,0,6.981164322,4.518146767,0.573346853,0.599296632,4.958584744,0.229059745
"Pre",18,1000,49.48945518,0,0,3.978037228,0,0.439862071,0,1.115267549,40.37431215,2.459332387,0.850281507,1.293366664,0,1.09122908,1.7933907,1.351083514,4.339152865,1.25862748,0.253249934,0.886857331,0.451880396
"Pre",19,1000,7.34704925,0,0,0.282342502,0,4.483858802,1.107285959,0,34.98637973,35.59935057,4.598896287,11.59475673,0,0,0,4.519792549,1.583664337,0,0.754350395,3.88223252,0.146328986
"Pre",20,1000,22.04017153,0,0,0.338044355,0,12.69006664,0,19.46640918,38.20018138,7.265035949,0,0,0,0,0,1.07927692,1.58280542,0,0.76530897,1.050479367,0.431034501
"Pre",21,1000,28.36172769,0,0,9.027045689,0.369593378,5.498855164,4.17965449,4.720182652,13.56183597,19.66641394,1.819114433,12.79549608,16.60217137,0,2.374754369,0.318100972,0,1.168134236,0.506355797,0,0.43472132
"Pre",22,1000,2.015079407,0,0.011584413,5.395211453,0.478961411,6.208072264,0.265916009,0.95434581,33.9651062,40.40047546,8.660318705,1.644840291,0,4.487768654,0,0.715217827,0.294195132,1.112169597,0.013475553,0,1.025495472
"Pre",23,1000,12.97355286,0,0.038088637,5.484909172,0.920972255,22.32421773,3.601199633,0.560685677,17.32041762,35.74644928,0.843813023,0.185602294,5.447805914,1.093025402,0,0.439395689,0.294191351,1.109523536,0,0,0.586864968
"Pre",24,1000,5.385487355,0.358707908,0,8.317681413,0,8.1508211,0.479108741,0,30.13011288,37.58643717,2.556469539,7.035076953,0.07346438,1.174906028,0,0.597069305,0,1.63992756,0.085225653,0,0.132622566
"Pre",25,1000,13.20303821,0,0,5.672589337,0.359157031,2.847207642,7.104397972,4.965008195,41.32938802,16.40445236,6.874651378,1.240026227,0,1.52301387,0,0.256707979,0.974755582,0.630821436,0,5.503438823,0.391593226
